id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code
35160,NVSZ,small_airport,North West Santo Airport,-14.88169956,166.5579987,50,OC,VU,VU-SAM,Olpoi,yes,NVSZ,OLJ,
30663,NVVA,small_airport,Aneityum Airport,-20.24920082,169.7709961,7,OC,VU,VU-TAE,Anatom Island,yes,NVVA,AUY,
30665,NVVB,small_airport,Aniwa Airport,-19.2346,169.6009,69,OC,VU,VU-TAE,Aniwa,yes,NVVB,AWD,
30926,NVVD,small_airport,Dillon's Bay Airport,-18.76939964,169.0010071,630,OC,VU,VU-TAE,Dillon's Bay,yes,NVVD,DLY,
31209,NVVF,small_airport,Futuna Airport,-19.51639938,170.2319946,95,OC,VU,VU-TAE,Futuna Island,yes,NVVF,FTA,
31682,NVVI,small_airport,Ipota Airport,-18.856389,169.283333,23,OC,VU,VU-TAE,Ipota,yes,NVVI,IPA,
5011,NVVV,large_airport,Bauerfield International Airport,-17.699301,168.320007,70,OC,VU,VU-SEE,Port Vila,yes,NVVV,VLI,
5012,NVVW,medium_airport,Tanna Airport,-19.45509911,169.223999,19,OC,VU,VU-TAE,,yes,NVVW,TAH,
32439,NWWA,medium_airport,Tiga Airport,-21.09609985,167.8040009,128,OC,NC,NC-U-A,Tiga,yes,NWWA,TGJ,
30778,NWWC,medium_airport,ÃŽle Art - Waala Airport,-19.720521,163.661077,306,OC,NC,NC-U-A,Waala,yes,NWWC,BMY,
5013,NWWD,medium_airport,KonÃ© Airport,-21.053551,164.838768,23,OC,NC,NC-U-A,KonÃ©,yes,NWWD,KNQ,
5014,NWWE,medium_airport,ÃŽle des Pins Airport,-22.58889961,167.4559937,315,OC,NC,NC-U-A,ÃŽle des Pins,yes,NWWE,ILP,
5015,NWWK,medium_airport,Koumac Airport,-20.546323,164.255648,42,OC,NC,NC-U-A,Koumac,yes,NWWK,KOC,
5016,NWWL,medium_airport,Lifou Airport,-20.77479935,167.2400055,92,OC,NC,NC-U-A,Lifou,yes,NWWL,LIF,
5017,NWWM,large_airport,NoumÃ©a Magenta Airport,-22.258301,166.473007,10,OC,NC,NC-U-A,NoumÃ©a,yes,NWWM,GEA,
5018,NWWR,medium_airport,MarÃ© Airport,-21.4817009,168.0379944,141,OC,NC,NC-U-A,MarÃ©,yes,NWWR,MEE,
5019,NWWU,medium_airport,Touho Airport,-20.790127,165.259524,10,OC,NC,NC-U-A,Touho,yes,NWWU,TOU,
5020,NWWV,medium_airport,OuvÃ©a Airport,-20.6406002,166.572998,23,OC,NC,NC-U-A,OuvÃ©a,yes,NWWV,UVE,
5021,NWWW,medium_airport,La Tontouta International Airport,-22.014601,166.212997,52,OC,NC,NC-U-A,NoumÃ©a (La Tontouta),yes,NWWW,NOU,
5023,NZAA,large_airport,Auckland International Airport,-37.01199,174.786331,23,OC,NZ,NZ-AUK,Auckland,yes,NZAA,AKL,
5024,NZAP,medium_airport,Taupo Airport,-38.73970032,176.0839996,1335,OC,NZ,NZ-WKO,Taupo,yes,NZAP,TUO,
5026,NZCH,large_airport,Christchurch International Airport,-43.48939896,172.5319977,123,OC,NZ,NZ-CAN,Christchurch,yes,NZCH,CHC,
5027,NZCI,medium_airport,Chatham Islands / Tuuta Airport,-43.81189,-176.46514,43,OC,NZ,NZ-WGN,Te One,yes,NZCI,CHT,
5028,NZDN,medium_airport,Dunedin International Airport,-45.928101,170.197998,4,OC,NZ,NZ-OTA,Dunedin,yes,NZDN,DUD,
5030,NZGS,medium_airport,Gisborne Airport,-38.66329956,177.9779968,15,OC,NZ,NZ-GIS,Gisborne,yes,NZGS,GIS,
5032,NZHK,medium_airport,Hokitika Airfield,-42.71360016,170.9850006,146,OC,NZ,NZ-WTC,,yes,NZHK,HKK,
5033,NZHN,medium_airport,Hamilton International Airport,-37.86669922,175.3320007,172,OC,NZ,NZ-WKO,Hamilton,yes,NZHN,HLZ,
5036,NZKK,medium_airport,Kerikeri Airport,-35.259148,173.913317,492,OC,NZ,NZ-NTL,Kerikeri,yes,NZKK,KKE,
5037,NZKT,medium_airport,Kaitaia Airport,-35.069837,173.287053,270,OC,NZ,NZ-NTL,Awanui,yes,NZKT,KAT,
5042,NZNP,medium_airport,New Plymouth Airport,-39.00859833,174.1790009,97,OC,NZ,NZ-TKI,New Plymouth,yes,NZNP,NPL,
5043,NZNR,medium_airport,Hawke's Bay Airport,-39.465801,176.869995,6,OC,NZ,NZ-HKB,Napier,yes,NZNR,NPE,
5044,NZNS,medium_airport,Nelson Airport,-41.298302,173.220993,17,OC,NZ,NZ-NSN,Nelson,yes,NZNS,NSN,
5045,NZNV,medium_airport,Invercargill Airport,-46.41239929,168.3130035,5,OC,NZ,NZ-STL,Invercargill,yes,NZNV,IVC,
5047,NZOU,medium_airport,Oamaru Airport,-44.97000122,171.0820007,99,OC,NZ,NZ-OTA,,yes,NZOU,OAM,
5049,NZPM,medium_airport,Palmerston North Airport,-40.320599,175.617004,151,OC,NZ,NZ-MWT,Palmerston North,yes,NZPM,PMR,
30267,NZPN,small_airport,Picton Aerodrome,-41.34609985,173.9559937,161,OC,NZ,NZ-MBH,Koromiko,yes,NZPN,PCN,
5051,NZQN,medium_airport,Queenstown International Airport,-45.021099,168.738998,1171,OC,NZ,NZ-OTA,Queenstown,yes,NZQN,ZQN,
5052,NZRO,medium_airport,Rotorua Regional Airport,-38.10919952,176.3170013,935,OC,NZ,NZ-BOP,Rotorua,yes,NZRO,ROT,
5055,NZTG,medium_airport,Tauranga Airport,-37.6719017,176.1959991,13,OC,NZ,NZ-BOP,Tauranga,yes,NZTG,TRG,
5056,NZTU,medium_airport,Timaru Airport,-44.30279922,171.2250061,89,OC,NZ,NZ-CAN,,yes,NZTU,TIU,
5058,NZWB,medium_airport,Woodbourne Airport,-41.5182991,173.8699951,109,OC,NZ,NZ-MBH,Blenheim,yes,NZWB,BHE,
5060,NZWF,medium_airport,Wanaka Airport,-44.722954,169.248419,1142,OC,NZ,NZ-OTA,Wanaka,yes,NZWF,WKA,
5062,NZWK,medium_airport,Whakatane Airport,-37.92060089,176.9140015,20,OC,NZ,NZ-BOP,,yes,NZWK,WHK,
5063,NZWN,large_airport,Wellington International Airport,-41.32720184,174.8049927,41,OC,NZ,NZ-WGN,Wellington,yes,NZWN,WLG,
5066,NZWR,medium_airport,Whangarei Airport,-35.769253,174.363713,133,OC,NZ,NZ-NTL,Whangarei,yes,NZWR,WRE,
5067,NZWS,medium_airport,Westport Airport,-41.737111,171.579033,13,OC,NZ,NZ-WTC,Westport,yes,NZWS,WSZ,
5068,NZWU,medium_airport,Wanganui Airport,-39.96220016,175.0249939,27,OC,NZ,NZ-MWT,Wanganui,yes,NZWU,WAG,
30815,OACC,small_airport,Chaghcharan Airport,34.526465,65.27102,7383,AS,AF,AF-GHO,Chaghcharan,yes,OACC,CCN,
31065,OAFZ,small_airport,Fayzabad Airport,37.122148,70.5201,3872,AS,AF,AF-BDS,Fayzabad,yes,OAFZ,FBD,
5069,OAHR,medium_airport,Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,3206,AS,AF,AF-HER,Guzara,yes,OAHR,HEA,
5072,OAKB,medium_airport,Kabul International Airport,34.565899,69.212303,5877,AS,AF,AF-KAB,Kabul,yes,OAKB,KBL,
5073,OAKN,medium_airport,Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801,3337,AS,AF,AF-KAN,Khvoshab,yes,OAKN,KDH,
5075,OAMS,medium_airport,Mazar-i-Sharif International Airport,36.706902,67.209702,1284,AS,AF,AF-BAL,Mazar-i-Sharif,yes,OAMS,MZR,
5079,OBBI,large_airport,Bahrain International Airport,26.267295,50.63764,6,AS,BH,BH-15,Manama,yes,OBBI,BAH,
5082,OEAB,medium_airport,Abha International Airport,18.2404,42.656601,6858,AS,SA,SA-14,Abha,yes,OEAB,AHB,
5083,OEAH,medium_airport,Al-Ahsa International Airport,25.285299,49.485199,588,AS,SA,SA-04,Hofuf,yes,OEAH,HOF,
5084,OEBA,medium_airport,King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153,5486,AS,SA,SA-11,Al-Baha,yes,OEBA,ABT,
5085,OEBH,medium_airport,Bisha Airport,19.9844,42.620899,3887,AS,SA,SA-14,Bisha,yes,OEBH,BHH,
5087,OEDF,large_airport,King Fahd International Airport,26.47120094,49.79790115,72,AS,SA,SA-04,Ad Dammam,yes,OEDF,DMM,
5088,OEDM,medium_airport,King Salman Abdulaziz Airport,24.4499,44.121201,3026,AS,SA,SA-01,Dawadmi,yes,OEDM,DWD,
5090,OEGN,medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,20,AS,SA,SA-09,Jizan,yes,OEGN,GIZ,
5091,OEGS,medium_airport,Gassim Airport,26.302799,43.774399,2126,AS,SA,SA-05,Buraidah,yes,OEGS,ELQ,
5092,OEGT,medium_airport,Gurayat Domestic Airport,31.412413,37.278898,1672,AS,SA,SA-12,Gurayat,yes,OEGT,URY,
5093,OEHL,medium_airport,Ha'il Airport,27.437901,41.686298,3331,AS,SA,SA-06,Ha'il,yes,OEHL,HAS,
5097,OEJN,large_airport,King Abdulaziz International Airport,21.6796,39.156502,48,AS,SA,SA-02,Jeddah,yes,OEJN,JED,
5098,OEKK,medium_airport,King Khaled Military City Airport,27.9009,45.528198,1352,AS,SA,SA-04,King Khaled Military City,yes,OEKK,KMC,
5101,OEMA,large_airport,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,2151,AS,SA,SA-03,Medina,yes,OEMA,MED,
5102,OENG,medium_airport,Najran Domestic Airport,17.611401,44.419201,3982,AS,SA,SA-10,Najran,yes,OENG,EAM,
332512,OENN,medium_airport,Neom Bay Airport,27.927598,35.28874,29,AS,SA,SA-07,Sharma,yes,OENN,NUM,
5103,OEPA,medium_airport,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,1174,AS,SA,SA-04,Qaisumah,yes,OEPA,AQI,
5111,OERF,medium_airport,Rafha Domestic Airport,29.62639999,43.49060059,1474,AS,SA,SA-08,Rafha,yes,OERF,RAH,
5112,OERK,large_airport,King Khaled International Airport,24.95759964,46.69879913,2049,AS,SA,SA-01,Riyadh,yes,OERK,RUH,
5114,OERR,medium_airport,Arar Domestic Airport,30.90660095,41.13819885,1813,AS,SA,SA-08,Arar,yes,OERR,RAE,
5118,OESH,medium_airport,Sharurah Domestic Airport,17.4669,47.121399,2363,AS,SA,SA-10,Sharurah,yes,OESH,SHW,
5119,OESK,medium_airport,Al-Jawf Domestic Airport,29.78510094,40.09999847,2261,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,
5121,OETB,medium_airport,Tabuk Airport,28.3654,36.6189,2551,AS,SA,SA-07,Tabuk,yes,OETB,TUU,
5122,OETF,medium_airport,Taâ€™if Regional Airport,21.483001,40.543442,4848,AS,SA,SA-02,Taâ€™if,yes,OETF,TIF,
5125,OETR,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803,AS,SA,SA-08,Turaif,yes,OETR,TUI,
5127,OEWD,medium_airport,Wadi Al Dawasir Domestic Airport,20.504299,45.1996,2062,AS,SA,SA-01,Wadi Al Dawasir,yes,OEWD,WAE,
5128,OEWJ,medium_airport,Al Wajh Domestic Airport,26.198601,36.476398,66,AS,SA,SA-07,Al Wajh,yes,OEWJ,EJH,
5129,OEYN,medium_airport,Yanbu Airport / Prince Abdul Mohsin bin Abdulaziz international Airport,24.144199,38.0634,26,AS,SA,SA-03,Yanbu,yes,OEYN,YNB,
315194,OGM,small_airport,Ogobsucum Airport,9.1383,-77.93385,13,NA,PA,PS-GY,Ustupu,yes,,OGM,
5130,OIAA,medium_airport,Abadan Airport,30.367887,48.230075,10,AS,IR,IR-06,Abadan,yes,OIAA,ABD,
5131,OIAD,medium_airport,Dezful Airport,32.434399,48.397598,474,AS,IR,IR-06,Dezful,yes,OIAD,DEF,
5133,OIAH,medium_airport,Gachsaran Airport,30.333869,50.833796,2414,AS,IR,IR-17,Gachsaran,yes,OIAH,GCH,
5136,OIAM,medium_airport,Mahshahr Airport,30.5562,49.151901,8,AS,IR,IR-06,Mahshahr,yes,OIAM,MRX,
5137,OIAW,medium_airport,Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,66,AS,IR,IR-06,Ahvaz,yes,OIAW,AWZ,
5138,OIBA,medium_airport,Abu Musa Island Airport,25.8757,55.033001,23,AS,IR,IR-22,Abu Musa,yes,OIBA,AEU,
5139,OIBB,medium_airport,Bushehr Airport,28.94479942,50.83459854,68,AS,IR,IR-18,Bushehr,yes,OIBB,BUZ,
5143,OIBK,medium_airport,Kish International Airport,26.52619934,53.98020172,101,AS,IR,IR-22,Kish Island,yes,OIBK,KIH,
5144,OIBL,medium_airport,Bandar Lengeh International Airport,26.532283,54.82484,67,AS,IR,IR-22,Bandar Lengeh,yes,OIBL,BDH,
5145,OIBP,medium_airport,Persian Gulf International Airport,27.379601,52.737701,27,AS,IR,IR-18,Khiyaroo,yes,OIBP,PGU,
5149,OICC,medium_airport,Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013,4307,AS,IR,IR-05,Kermanshah,yes,OICC,KSH,
5151,OICK,medium_airport,Khoram Abad Airport,33.4353981,48.28290176,3782,AS,IR,IR-15,,yes,OICK,KHD,
5152,OICS,medium_airport,Sanandaj Airport,35.2458992,47.00920105,4522,AS,IR,IR-12,,yes,OICS,SDG,
5155,OIFK,medium_airport,Kashan Airport,33.895302,51.577,3465,AS,IR,IR-10,Kashan,yes,OIFK,KKS,
5156,OIFM,medium_airport,Isfahan Shahid Beheshti International Airport,32.750755,51.861483,5059,AS,IR,IR-10,Isfahan,yes,OIFM,IFN,
5159,OIGG,medium_airport,Sardar-e-Jangal Airport,37.323333,49.617778,-40,AS,IR,IR-01,Rasht,yes,OIGG,RAS,
5160,OIHH,medium_airport,Hamadan Airport,34.869202,48.552502,5755,AS,IR,IR-13,Hamadan,yes,OIHH,HDM,
5166,OIIE,large_airport,Imam Khomeini International Airport,35.41609955,51.15219879,3305,AS,IR,IR-23,Tehran,yes,OIIE,IKA,
5168,OIII,large_airport,Mehrabad International Airport,35.68920135,51.31340027,3962,AS,IR,IR-23,Tehran,yes,OIII,THR,
5171,OIIP,medium_airport,Payam Karaj International Airport,35.7761,50.826698,4170,AS,IR,IR-30,Karaj,yes,OIIP,PYK,
32103,OIIS,small_airport,Semnan Municipal Airport,35.591099,53.495098,3665,AS,IR,IR-20,Semnan,yes,OIIS,SNX,
5172,OIKB,medium_airport,Bandar Abbas International Airport,27.21829987,56.37779999,22,AS,IR,IR-22,Bandar Abbas,yes,OIKB,BND,
5174,OIKK,medium_airport,Ayatollah Hashemi Rafsanjani International Airport,30.271276,56.949692,5741,AS,IR,IR-08,Kerman,yes,OIKK,KER,
5175,OIKM,medium_airport,Bam Airport,29.0842,58.450001,3231,AS,IR,IR-08,Bam,yes,OIKM,BXR,
35276,OIKQ,small_airport,Qeshm Dayrestan International Airport,26.754639,55.902353,45,AS,IR,IR-22,Dayrestan,yes,OIKQ,GSM,
5178,OIKR,medium_airport,Rafsanjan Airport,30.298345,56.048979,5298,AS,IR,IR-08,Rafsanjan,yes,OIKR,RJN,
5180,OIMB,medium_airport,Birjand International Airport,32.896525,59.281258,4952,AS,IR,IR-29,Birjand,yes,OIMB,XBJ,
5183,OIMM,large_airport,Mashhad International Airport,36.23519897,59.64099884,3263,AS,IR,IR-09,Mashhad,yes,OIMM,MHD,
5184,OIMN,medium_airport,Bojnord Airport,37.49300003,57.30820084,3499,AS,IR,IR-28,Bojnord,yes,OIMN,BJB,
5185,OIMS,medium_airport,Sabzevar National Airport,36.16809845,57.59519958,3010,AS,IR,IR-09,Sabzevar,yes,OIMS,AFZ,
5190,OINN,medium_airport,Nowshahr Airport,36.664286,51.46273,-61,AS,IR,IR-02,Nowshahr,yes,OINN,NSH,
5191,OINR,medium_airport,Ramsar Airport,36.90701,50.687316,-70,AS,IR,IR-02,Ramsar,yes,OINR,RZR,
5192,OINZ,medium_airport,Sari Dasht-e Naz International Airport,36.644408,53.188761,35,AS,IR,IR-02,Sari,yes,OINZ,SRY,
5195,OISL,medium_airport,Lar Airport,27.6747,54.383301,2641,AS,IR,IR-07,Lar,yes,OISL,LRR,
5196,OISR,medium_airport,Lamerd Airport,27.3727,53.188801,1337,AS,IR,IR-07,Lamerd,yes,OISR,LFM,
5197,OISS,large_airport,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,4927,AS,IR,IR-07,Shiraz,yes,OISS,SYZ,
5200,OITL,medium_airport,Ardabil Airport,38.32569885,48.42440033,4315,AS,IR,IR-24,Ardabil,yes,OITL,ADU,
5202,OITP,small_airport,Parsabad-Moghan Airport,39.6036,47.8815,251,AS,IR,IR-24,Parsabad,yes,OITP,PFQ,
5203,OITR,medium_airport,Urmia Airport,37.66809845,45.06869888,4343,AS,IR,IR-04,Urmia,yes,OITR,OMH,
5204,OITT,medium_airport,Tabriz International Airport,38.1339,46.235001,4459,AS,IR,IR-03,Tabriz,yes,OITT,TBZ,
5206,OIYY,medium_airport,Shahid Sadooghi Airport,31.9048996,54.2765007,4054,AS,IR,IR-21,Yazd,yes,OIYY,AZD,
5208,OIZC,medium_airport,Chabahar Konarak International Airport,25.44319,60.382167,13,AS,IR,IR-11,Konarak,yes,OIZC,ZBR,ZBR
5209,OIZH,medium_airport,Zahedan International Airport,29.47570038,60.90620041,4564,AS,IR,IR-11,Zahedan,yes,OIZH,ZAH,
32107,OIZJ,small_airport,Jask Airport,25.654757,57.801718,19,AS,IR,IR-22,Bandar-e-Jask,yes,OIZJ,JSK,
5212,OJAI,large_airport,Queen Alia International Airport,31.72260094,35.99319839,2395,AS,JO,JO-AM,Amman,yes,OJAI,AMM,
5213,OJAM,medium_airport,Amman Civil (Marka International) Airport,31.9727,35.9916,2555,AS,JO,JO-AM,Amman,yes,OJAM,ADJ,
5214,OJAQ,medium_airport,Aqaba King Hussein International Airport,29.61160088,35.01810074,175,AS,JO,JO-AQ,Aqaba,yes,OJAQ,AQJ,
5220,OKBK,large_airport,Kuwait International Airport,29.226601,47.968899,206,AS,KW,KW-FA,Kuwait City,yes,OKKK,KWI,
5222,OLBA,large_airport,Beirut Rafic Hariri International Airport,33.82089996,35.48839951,87,AS,LB,LB-JL,Beirut,yes,OLBA,BEY,
299738,OM-0003,large_airport,Duqm International Airport,19.501944,57.634167,364,AS,OM,OM-WU,Duqm,yes,OODQ,DQM,
5226,OMAA,large_airport,Abu Dhabi International Airport,24.443764,54.651718,88,AS,AE,AE-AZ,Abu Dhabi,yes,OMAA,AUH,
5230,OMAL,medium_airport,Al Ain International Airport,24.26169968,55.60919952,869,AS,AE,AE-AZ,Al Ain,yes,OMAL,AAN,
5235,OMDB,large_airport,Dubai International Airport,25.25279999,55.36439896,62,AS,AE,AE-DU,Dubai,yes,OMDB,DXB,
300320,OMDW,large_airport,Al Maktoum International Airport,24.896356,55.161389,114,AS,AE,AE-DU,Jebel Ali,yes,OMDW,DWC,
5237,OMFJ,medium_airport,Fujairah International Airport,25.11219978,56.32400131,152,AS,AE,AE-FU,,yes,OMFJ,FJR,
5238,OMRK,medium_airport,Ras Al Khaimah International Airport,25.6135006,55.93880081,102,AS,AE,AE-RK,Ras Al Khaimah,yes,OMRK,RKT,
5239,OMSJ,large_airport,Sharjah International Airport,25.32859993,55.51720047,111,AS,AE,AE-SH,Sharjah,yes,OMSJ,SHJ,
5240,OOKB,medium_airport,Khasab Airport,26.171,56.240601,100,AS,OM,OM-MU,Khasab,yes,OOKB,KHS,
5242,OOMS,large_airport,Muscat International Airport,23.59329987,58.28440094,48,AS,OM,OM-MA,Muscat,yes,OOMS,MCT,
5244,OOSA,medium_airport,Salalah Airport,17.0387001,54.09130096,73,AS,OM,OM-ZU,Salalah,yes,OOSA,SLL,
299742,OOSH,small_airport,Sohar Airport,24.38604,56.62541,20,AS,OM,OM-BA,Sohar,yes,OOSH,OHS,
30781,OPBN,small_airport,Bannu Airport,32.9729,70.527901,1325,AS,PK,PK-KP,Bannu,yes,OPBN,BNP,
5247,OPBW,medium_airport,Bahawalpur Airport,29.34810066,71.71800232,392,AS,PK,PK-PB,Bahawalpur,yes,OPBW,BHV,
5248,OPCH,medium_airport,Chitral Airport,35.886213,71.799922,4920,AS,PK,PK-KP,Chitral,yes,OPCH,CJL,
30878,OPDB,small_airport,Dalbandin Airport,28.87829971,64.39980316,2800,AS,PK,PK-BA,Dalbandin,yes,OPDB,DBA,
5249,OPDG,medium_airport,Dera Ghazi Khan Airport,29.96100044,70.48590088,492,AS,PK,PK-PB,Dera Ghazi Khan,yes,OPDG,DEA,
5250,OPDI,medium_airport,Dera Ismael Khan Airport,31.90940094,70.89659882,594,AS,PK,PK-KP,Dera Ismael Khan,yes,OPDI,DSK,
5251,OPFA,medium_airport,Faisalabad International Airport,31.36499977,72.99479675,591,AS,PK,PK-PB,Faisalabad,yes,OPFA,LYP,
5252,OPGD,medium_airport,Gwadar International Airport,25.232391,62.327671,36,AS,PK,PK-BA,Gwadar,yes,OPGD,GWD,
5253,OPGT,medium_airport,Gilgit Airport,35.91880035,74.33360291,4796,AS,PK,PK-GB,Gilgit,yes,OPGT,GIL,
333692,OPIS,large_airport,Islamabad International Airport,33.549,72.82566,1761,AS,PK,PK-PB,Attock,yes,OPIS,ISB,
31704,OPJI,small_airport,Jiwani Airport,25.06780052,61.80540085,186,AS,PK,PK-BA,Jiwani,yes,OPJI,JIW,
5255,OPKC,large_airport,Jinnah International Airport,24.9065,67.160797,100,AS,PK,PK-SD,Karachi,yes,OPKC,KHI,
31575,OPKD,small_airport,Hyderabad Airport,25.3181,68.366096,130,AS,PK,PK-SD,Hyderabad,yes,OPKD,HDD,
31735,OPKH,small_airport,Khuzdar Airport,27.79059982,66.64730072,4012,AS,PK,PK-BA,Khuzdar,yes,OPKH,KDD,
5257,OPLA,large_airport,Allama Iqbal International Airport,31.521601,74.403603,712,AS,PK,PK-PB,Lahore,yes,OPLA,LHE,
5260,OPMF,medium_airport,Muzaffarabad Airport,34.3390007,73.50859833,2691,AS,PK,PK-JK,Muzaffarabad,yes,OPMF,MFG,
5262,OPMJ,medium_airport,Moenjodaro Airport,27.33519936,68.14309692,154,AS,PK,PK-SD,Moenjodaro,yes,OPMJ,MJD,
5264,OPMT,medium_airport,Multan International Airport,30.20319939,71.4190979,403,AS,PK,PK-PB,Multan,yes,OPMT,MUX,
5265,OPNH,medium_airport,Shaheed Benazirabad Airport,26.2194,68.390099,95,AS,PK,PK-SD,Nawabashah,yes,OPNH,WNS,
32129,OPOR,small_airport,Ormara Airport,25.276625,64.588343,10,AS,PK,PK-BA,Ormara Raik,yes,OPOR,ORW,
32145,OPPC,small_airport,Parachinar Airport,33.90209961,70.07160187,5800,AS,PK,PK-KP,Parachinar,yes,OPPC,PAJ,
5268,OPPG,medium_airport,Panjgur Airport,26.9545002,64.13249969,3289,AS,PK,PK-BA,Panjgur,yes,OPPG,PJG,
5269,OPPI,medium_airport,Pasni Airport,25.29050064,63.3451004,33,AS,PK,PK-BA,Pasni,yes,OPPI,PSI,
5270,OPPS,medium_airport,Peshawar International Airport,33.9939003,71.51460266,1158,AS,PK,PK-KP,Peshawar,yes,OPPS,PEW,
5272,OPQT,medium_airport,Quetta International Airport,30.25139999,66.93779755,5267,AS,PK,PK-BA,Quetta,yes,OPQT,UET,
5273,OPRK,medium_airport,Shaikh Zaid Airport,28.38389969,70.27960205,271,AS,PK,PK-PB,Rahim Yar Khan,yes,OPRK,RYK,
5276,OPRT,medium_airport,Rawalakot Airport,33.84970093,73.79810333,5479,AS,PK,PK-JK,Rawalakot,yes,OPRT,RAZ,
5277,OPSD,medium_airport,Skardu Airport,35.33549881,75.53600311,7316,AS,PK,PK-GB,Skardu,yes,OPSD,KDU,
5279,OPSK,medium_airport,Sukkur Airport,27.72200012,68.79170227,196,AS,PK,PK-SD,Mirpur Khas,yes,OPSK,SKZ,
30590,OPSN,medium_airport,Sehwan Sharif Airport,26.47310066,67.71720123,121,AS,PK,PK-SD,Sehwan Sharif,yes,OPSN,SYW,
5280,OPSS,medium_airport,Saidu Sharif Airport,34.81359863,72.35279846,3183,AS,PK,PK-KP,Saidu Sharif,yes,OPSS,SDT,
41624,OPST,medium_airport,Sialkot International Airport,32.535557,74.363892,837,AS,PK,PK-PB,Sialkot,yes,OPST,SKT,
41633,OPSW,small_airport,Sawan Airport,26.9662,68.878098,160,AS,PK,PK-SD,Sawan Gas Field,yes,OPSW,RZS,
5283,OPTU,medium_airport,Turbat International Airport,25.9864006,63.03020096,498,AS,PK,PK-BA,Turbat,yes,OPTU,TUK,
5285,OPZB,medium_airport,Zhob Airport,31.35840034,69.46360016,4728,AS,PK,PK-BA,Fort Sandeman,yes,OPZB,PZH,
5289,ORBI,large_airport,Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,114,AS,IQ,IQ-BG,Baghdad,yes,ORBI,BGW,
5292,ORER,medium_airport,Erbil International Airport,36.23759842,43.96319962,1341,AS,IQ,IQ-AR,Arbil,yes,ORER,EBL,
5294,ORMM,medium_airport,Basra International Airport,30.549101,47.662102,11,AS,IQ,IQ-BA,Basra,yes,ORMM,BSR,
311028,ORNI,medium_airport,Al Najaf International Airport,31.989853,44.404317,103,AS,IQ,IQ-NA,Najaf,yes,ORNI,NJF,
5297,ORSU,medium_airport,Sulaymaniyah International Airport,35.5617485,45.31673813,2494,AS,IQ,IQ-SW,Sulaymaniyah,yes,ORSU,ISU,OSO
5302,OSAP,medium_airport,Aleppo International Airport,36.180698,37.2244,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,
5303,OSDI,large_airport,Damascus International Airport,33.41149902,36.5155983,2020,AS,SY,SY-DI,Damascus,yes,OSDI,DAM,
5305,OSKL,medium_airport,Qamishli Airport,37.020599,41.191399,1480,AS,SY,SY-HA,Qamishly,yes,OSKL,KAC,
5306,OSLK,medium_airport,Bassel Al-Assad International Airport,35.4011,35.9487,157,AS,SY,SY-LA,Latakia,yes,OSLK,LTK,
44686,OTHH,large_airport,Hamad International Airport,25.273056,51.608056,13,AS,QA,QA-DA,Doha,yes,OTHH,DOH,
5311,OYAA,medium_airport,Aden International Airport,12.8295,45.028801,7,AS,YE,YE-AD,Aden,yes,OYAA,ADE,
5315,OYGD,medium_airport,Al Ghaydah International Airport,16.193341,52.174186,134,AS,YE,YE-MR,Al Ghaydah,yes,OYGD,AAY,
5316,OYHD,medium_airport,Hodeidah International Airport,14.75300026,42.97629929,41,AS,YE,YE-HU,Hodeida,yes,OYHD,HOD,
5317,OYRN,medium_airport,Riyan Mukalla International Airport,14.6626,49.375,54,AS,YE,YE-HD,Riyan,yes,OYRN,RIY,
5318,OYSN,medium_airport,Sana'a International Airport,15.47630024,44.21969986,7216,AS,YE,YE-SN,Sana'a,yes,OYSN,SAH,
5319,OYSQ,medium_airport,Socotra International Airport,12.63070011,53.90579987,146,AS,YE,YE-HD,Socotra Islands,yes,OYSQ,SCT,
5320,OYSY,medium_airport,Seiyun Hadhramaut International Airport,15.9661,48.7883,2097,AS,YE,YE-HD,Seiyun,yes,OYSY,GXF,
5321,OYTZ,medium_airport,Ta'izz International Airport,13.68599987,44.13909912,4838,AS,YE,YE-TA,Ta'izz,yes,OYTZ,TAI,
429847,OZG,medium_airport,Zagora Airport,30.263858,-5.853341,2414,AF,MA,MA-U-A,Zagora,yes,GMAZ,OZG,
42194,PA-0011,small_airport,Mulatupo Airport,8.945487,-77.733486,15,NA,PA,PS-GY,Mulatupo,yes,,MPP,
